movie_id,tmdb_id,found,overview,has_poster,emb_idx,clean_title,genres,year
3197,11851.0,True,Jay Austin is now a civilian police detective. Colonel Caldwell was his commanding officer years before when he left the military police over a disagreement over the handling of a drunk driver. Now a series of murders that cross jurisdictions force them to work together again. That Austin is now dating Caldwell's daughter is not helping their relationship.,True,3128,"Presidio, The",Action,1988
3198,5924.0,True,"A man befriends a fellow criminal as the two of them begin serving their sentence on a dreadful prison island, which inspires the man to plot his escape.",True,3129,Papillon,Drama,1973
3199,33734.0,True,An opportunistic singer woos a wealthy widow to boost his career.,True,3130,Pal Joey,Comedy|Musical|Romance,1957
3200,14886.0,True,"Two Navy men are ordered to bring a young offender to prison, but decide to show him one last good time along the way.",True,3131,"Last Detail, The",Comedy|Drama,1973
3201,26617.0,True,"Robert Dupea spends his days doing various odd jobs, drinking and womanizing until an encounter with his sister makes him revisit his past.",True,3132,Five Easy Pieces,Drama,1970
3202,11900.0,True,"A group of tormented patients stage a coup at an oppressive, dismal asylum after they're not allowed out on an excursion.",True,3133,Even Dwarfs Started Small (Auch Zwerge haben klein angefangen),Drama,1971
3203,10493.0,True,"An Australian couple takes a sailing trip in the Pacific to get over the recent loss of their son. While on the open sea, they come across a sinking ship with one survivor who is not at all what he seems.",True,3134,Dead Calm,Thriller,1989
3204,16241.0,True,"Nazi hunter Ezra Lieberman discovers a sinister and bizarre plot, masterminded by Dr. Josef Mengele, to rekindle the Third Reich.",True,3135,"Boys from Brazil, The",Thriller,1978
3205,27632.0,True,"A vengeful witch, Asa Vajda, and her fiendish servant, Igor Jauvitch, return from the grave and begin a bloody campaign to possess the body of the witch's beautiful look-alike descendant: Katia. Only a handsome doctor with the help of family members stand in her way.",True,3136,Black Sunday (La Maschera Del Demonio),Horror,1960
3206,22160.0,True,"Having been cut from his professional football team, down-and-out athlete Terry Brogan is in desperate need of money. Crooked nightclub owner and bookie Jake Wise offers Terry a hefty sum to go to Mexico and find his girlfriend, Jessie Wyler. Terry cannot turn the offer down. When Terry locates Jessie, the two fall in love. Terry reports that he failed to find her, but Jake sends someone else. Terry and Jessie's love must endure unexpected twists.",True,3137,Against All Odds,Romance,1984
3207,4460.0,True,Writer Harry Street reflects on his life as he lies dying from an infection while on safari in the shadow of Mount Kilimanjaro.,True,3138,"Snows of Kilimanjaro, The",Adventure,1952
3208,9644.0,True,An LA detective is murdered because she has microfilm with the recipe to make cocaine cookies. Two cops partner to find and stop the fiends before they can dope the nation by distributing their wares via the 'Wilderness Girls' cookie drive.,True,3139,Loaded Weapon 1,Action|Comedy,1993
3209,43455.0,True,"Gypsy Carmen drives men wild in 1820s Spain, especially the dragoon Don Jose.",True,3140,"Loves of Carmen, The",Drama,1948
3210,13342.0,True,"Based on the real-life adventures chronicled by Cameron Crowe, Fast Times follows a group of high school students growing up in Southern California. Stacy Hamilton and Mark Ratner are looking for love, and are helped along by their older classmates, Linda Barrett and Mike Damone. Jeff Spicoli, a perpetually stoned surfer faces-off with the resolute teacher, Mr. Hand. Hilarity and heartbreak ensue.",True,3141,Fast Times at Ridgemont High,Comedy,1982
3211,35119.0,True,"Based on the true story of Lindy Chamberlain who, during a family camping trip to Ayers Rock in central Australia, claimed she witnessed a dingo take her baby daughter, Azaria, from their tent. Azaria's body was never found and, after investigations and two public inquests, she is charged with murder.",True,3142,"Cry in the Dark, A",Drama,1988
3212,21256.0,True,"A smart-mouthed junkie and a former hairdresser spends his days looking for just ""one more fix"".",True,3143,Born to Win,Drama,1971
3213,14919.0,True,"Andrea Beaumont leaves her father to return to Gotham, rekindling an old romance with Bruce Wayne. At the same time, a mysterious figure begins to hunt down Gotham's criminals, wrongly implicating Batman in the murders. Now on the run from the law, Batman must find and stop the culprit, while also navigating his relationship with Andrea.",True,3144,Batman: Mask of the Phantasm,Animation|Children's,1993
3214,14040.0,True,"When Dr. Marcus Sommers realizes that he and his troubled, estranged brother David may be prone a fatal brain disease that runs in their family, he decides to make peace with his sibling, and invites him on a trip to the Rockies. There, the brothers bond over their shared enthusiasm for cycling and decide to enter a grueling bike race through the mountains. However, Marcus' health soon begins to fail, and David must compete without his brother at his side.",True,3145,American Flyers,Drama,1985
3215,75641.0,True,A luxury liner carries Jewish refugees from Hitler's Germany in a desperate fight for survival.,True,3146,Voyage of the Damned,Drama,1976
3216,,False,,False,3147,Vampyros Lesbos (Las Vampiras),Horror,1970
3217,22692.0,True,"Esther Blodgett is just another starry-eyed farm kid trying to break into the movies. Waitressing at a Hollywood party, she catches the eye of her idol Norman Maine, is sent for a screen test, and before long attains stardom as newly minted Vicki Lester. She and Norman marry, though his career soon dwindles to nothing due to his chronic alcoholism.",True,3148,"Star Is Born, A",Drama,1937
3218,47620.0,True,"A trio of interweaved transgressive tales, telling a bizarre stories of suburban patricide and a miraculous flight from justice, a mad sex experiment which unleashes a disfiguring plague, and the obsessive sexual relationship between two prison inmates.",True,3149,Poison,Drama,1991
3219,2990.0,True,A couple works hard to renovate their dream house and become landlords to pay for it. Unfortunately one of their tenants has plans of his own.,True,3150,Pacific Heights,Thriller,1990
3220,38775.0,True,"A young sailor falls in love with a mysterious woman performing as a mermaid on the local pier. As they become entwined, he comes to suspect the woman might be a real mermaid who lures men to a watery death during the full moon.  Preserved by the Academy Film Archive in partnership with The Film Foundation in 2007.",True,3151,Night Tide,Drama,1961
3221,10831.0,True,"R. Neville, a brash young draftsman, is hired to make a dozen landscape illustrations at the estate of Mr Herbert and his wife Virginia. Aside from monetary compensation, the arrangement includes a sexual liaison offered to Neville by Virginia while her estranged husband is away. But when the murdered body of Mr Herbert is discovered at the estate, mysterious clues found in Neville's drawings point to the identity of the killer.",True,3152,"Draughtsman's Contract, The",Drama,1982
3222,21193.0,True,"In the early 19th century, in Seville and the surrounding area, Carmen seduces the sergeant Don José, who deserts the army to be with her. But the beautiful gypsy falls in love with the bullfighter Escamillo, much to Don José’s despair.",True,3153,Carmen,Drama,1984
3223,33078.0,True,"Identical twin zoologists lose their wives in a car crash caused by a white swan. They become obsessed with the death and decay of animals, and develop a strange and unusual relationship with the driver of the car, a woman who is now an amputee.",True,3154,"Zed & Two Noughts, A",Drama,1985
3224,16672.0,True,A vacationing entomologist suffers extreme physical and psychological trauma after being taken captive by the residents of a poor seaside village and made to live with a woman whose life task is shoveling sand for them.,True,3155,Woman in the Dunes (Suna no onna),Drama,1964
3225,10472.0,True,"College coeds in New York City, Al, the son of a celebrity chef, and Imogen, a talented artist, become smitten the second they lay eyes on one another at a bar. However, the road to happiness is not a smooth one. Outside forces, including a predatory porn star who wants to lure Al into her bed, threaten to pull apart the young lovers before their romance has a chance to really flourish.",True,3156,Down to You,Comedy|Romance,2000
3226,,False,,False,3157,Hellhounds on My Trail,Documentary,1999
